analysis_group,run_id,input_generation,dataset,task,model,metric,dimension,segment,expected_label,predicted_label,seed,review_id,text,expected_sentiment,predicted_sentiment,sentiment_confidence,sentiment_correct,expected_topic,predicted_topic,topic_confidence,topic_correct,linguistic_level,flagprofanity,hasemoji,hasspellingerror,hasslang,length_class,mixed_sentiment,goldtest,template_family,value,support,low,high
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13172,"I did not pay much attention to the door warning at first, but after coming back to it after a few days it keeps acting up. this was different from my first impression. The damn thing keeps getting in the way.",negative,negative,0.99997878074646,True,refrigerator,refrigerator,0.6357818841934204,True,standard,1,0,0,0,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13173,"I have been using this work phone outside my normal routine, and the network reception holds up better than expected. I repeated the check before writing this. I plan to keep using it.",positive,positive,0.9997887015342712,True,smartphone,smartphone,0.9996102452278137,True,standard,0,0,0,0,medium,0,0,using,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13174,the wash drum is what stood out after a few weeks of mixed use; it remains basically average. i repeated the check before writing this. i would neither recommend it nor warn people away. for real.,neutral,neutral,0.9999343156814575,True,washing_machine,washing_machine,0.9995978474617004,True,informal,0,0,0,1,long,0,1,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13175,"Under a representative operating profile, ngl, i have been using this cold-storage unit after using it for work and at home, and the shelf layout is neither impressive nor bad.",neutral,neutral,0.9981263279914856,True,refrigerator,refrigerator,0.47786176204681396,True,technical,0,0,0,1,medium,0,0,using,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13176,"Outside my normal routine, the cycle controls is fine for what it is. I noticed the change only in the new situation. 😐",neutral,neutral,0.999804675579071,True,washing_machine,washing_machine,0.9993844032287598,True,standard,0,1,0,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13177,The touch panel is what stood out outside my normal routine; it has not given me trouble. someone else in the house noticed it too.,positive,negative,0.998946487903595,False,smartphone,washing_machine,0.999605119228363,False,standard,0,0,0,0,medium,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13178,"after using it for work and at home, i noticed that the compressor fan on this food cooler is acceptable but unremarkable. i noticed the change only in the new situation. 🤔",neutral,neutral,0.996146559715271,True,refrigerator,refrigerator,0.999065101146698,True,limited,0,1,0,0,medium,0,1,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13179,"Under ordinary operating conditions, my main impression of this machine comes from the door latch: it remains basically average after changing a few settings. someone else in the house noticed it too. I would neither recommend it nor warn people away.",neutral,neutral,0.9999608993530273,True,washing_machine,refrigerator,0.9926514029502869,False,technical,0,0,0,0,long,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13180,"I did not pay much attention to the wash drum at first, but during a heavier-than-usual day it continues to work without drama. the behavior persisted across several attempts. I have stopped worrying about this part of the product. not great tbh.",positive,positive,0.9990729093551636,True,washing_machine,washing_machine,0.9996005892753601,True,standard,0,0,0,1,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13181,"After a few weeks of mixed use, I noticed that the streaming menu on this bedroom TV feels ordinary after more use. a second check gave me the same result. I can live with it. On the other hand, the panel lighting holds up better than expected, which makes the overall picture more mixed.",neutral,neutral,0.9998458623886108,True,television,television,0.9996762275695801,True,standard,0,0,0,0,long,1,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13182,"after changing a few settings, i noticed that the inside lighting on this food cooler has not given me trouble. i tried the same thing again later and got a similar result. 😅",positive,negative,0.9993364214897156,False,refrigerator,refrigerator,0.9840400815010071,True,limited,0,1,0,0,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13183,"i did not pay much attention to the streaming menu at first, but after using it for work and at home it continues to work without drama. the difference became clearer after a few more days. i have stopped worrying about this part of the product.",positive,positive,0.9934525489807129,True,television,television,0.9995824694633484,True,informal,0,0,0,0,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13184,"Under ordinary operating conditions, the freezer copmartment is what stood out outside my normal routine; it has stayed dependable. I tried the same thing again later and got a similar result.",positive,negative,0.544669508934021,False,refrigerator,refrigerator,0.9983012676239014,True,technical,0,0,1,0,medium,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13185,"real talk, after using it for work and at home, i noticed that the on this room display is fine for what it is. the difference became clearer after a few more days.",neutral,neutral,0.999866247177124,True,television,television,0.9995899796485901,True,limited,0,0,0,1,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13186,"I have been useing this kitchen fridge outside my normal routine, and the gasket continues to work without drama. for my use case, this is a keeper. Damn, I did not expect this part to be this solid.",positive,positive,0.9994909763336182,True,refrigerator,refrigerator,0.991466760635376,True,advanced,1,0,1,0,long,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13187,"After repeated use under comparable conditions, the door latch is what stood out after useing it for work and at home; it continues to work without drama. That said, the cycle controls is acceptable but unremarkable, so the experience is not completely one-sided. Damn, I did not expect this part to be this solid.",positive,negative,0.5239537358283997,False,washing_machine,refrigerator,0.6901927590370178,False,technical,1,0,1,0,long,1,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13188,My main impression of this screen unit comes from the built-in audio: it has not changed my opinion much after changing a few settings. someone else in the house noticed it too. it is adequate for now.,neutral,negative,0.9999176263809204,False,television,television,0.9996738433837891,True,advanced,0,0,0,0,long,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13189,"Across repeated observations, the built-in audio is what stood out when someone else in the house used it; it continues to work without drama. this was different from my first impression. I plan to keep using it. lol.",positive,positive,0.9739041924476624,True,television,refrigerator,0.9966347813606262,False,technical,0,0,0,1,long,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13190,the sports motion is what stood out after coming back it after a few days; it has not given me trouble. the difference became clearer after a few more days. it has earned my confidence.,positive,negative,0.9838563203811646,False,television,television,0.9996941089630127,True,limited,0,0,0,0,long,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13191,"real talk, the door warning is what stood out after taking it on a trip; it has been a pleasant surprise. i tried the same thing again later and got a similar result. damn, i did not expect this part to be this solid. 🔥",positive,positive,0.916007399559021,True,refrigerator,refrigerator,0.997784435749054,True,informal,1,1,0,1,long,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13192,the fill valve is what stood out during a heavier-than-usual day; it keeps acting up. the difference became clearer after a few more days. this is damn annoying.,negative,negative,0.9997652173042297,True,washing_machine,refrigerator,0.4769577085971832,False,limited,1,0,0,0,medium,0,1,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13193,"After repeated use under comparable conditions, not gonna lie, i have been using this TV set after taking it on a trip, and the picture quality feels dependable in daily use. the behavior persisted across several attempts. overall I am happy with it. That said, the interface is neither impressive nor bad, so the experience is not completely one-sided.",positive,negative,0.44969338178634644,False,television,television,0.9996664524078369,True,technical,0,0,0,1,long,1,0,using,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13194,"After a few weeks of mixed use, the panel lighting works well even otuside my usual routine. I tried the same thing again later and got a similar result.",positive,positive,0.9721855521202087,True,television,washing_machine,0.9995799660682678,False,standard,0,0,1,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13195,"Outside my normal routine, I noticed that the controller on this living room display feels ordinary after more use. the behavior persisted across several attempts.",neutral,neutral,0.9945435523986816,True,television,television,0.9995830655097961,True,advanced,0,0,0,0,medium,0,0,noticed,,,,
